,customerID,age,age_group
176800,169763,20,ADULT
176801,172775,39,MIDDLE-AGED
176807,174530,48,MIDDLE-AGED
176810,173770,31,ADULT
176819,177793,43,MIDDLE-AGED
176825,173768,52,SENIOR
176828,172776,36,MIDDLE-AGED
176838,178406,21,ADULT
176845,178404,65,SENIOR
176848,173771,33,ADULT
176849,166498,66,SENIOR
176872,169764,20,ADULT
176875,175298,34,ADULT
176877,175296,38,MIDDLE-AGED
176879,179888,38,MIDDLE-AGED
176895,177794,36,MIDDLE-AGED
176913,171486,29,ADULT
176926,170209,52,SENIOR
176933,179890,24,ADULT
176934,176812,44,MIDDLE-AGED
176937,174532,39,MIDDLE-AGED
176939,177795,34,ADULT
176943,179889,58,SENIOR
176944,173769,47,MIDDLE-AGED
176951,172777,25,ADULT
176954,174533,27,ADULT
176956,172779,19,ADULT
176962,177796,25,ADULT
176972,159805,21,ADULT
177001,175299,51,SENIOR
177011,174534,23,ADULT
177017,176813,35,ADULT
177023,172780,58,SENIOR
177025,172781,18,YOUTH
177031,179892,29,ADULT
177044,179891,40,MIDDLE-AGED
177067,172169,52,SENIOR
177089,177798,24,ADULT
177097,177797,33,ADULT
177104,172283,19,ADULT
177111,172782,22,ADULT
177125,172282,58,SENIOR
177168,172170,36,MIDDLE-AGED
177169,156181,52,SENIOR
177176,179893,47,MIDDLE-AGED
177184,172285,40,MIDDLE-AGED
177187,178696,17,YOUTH
177200,178697,44,MIDDLE-AGED
177217,172284,30,ADULT
177220,172171,38,MIDDLE-AGED
177231,64040,33,ADULT
177233,179894,41,MIDDLE-AGED
177237,178700,38,MIDDLE-AGED
177255,171487,47,MIDDLE-AGED
177259,173179,35,ADULT
177261,174535,21,ADULT
177264,54354,42,MIDDLE-AGED
177265,174536,32,ADULT
177278,177768,52,SENIOR
177282,177800,40,MIDDLE-AGED
177287,177802,43,MIDDLE-AGED
177290,178701,33,ADULT
177300,173237,55,SENIOR
177303,176814,36,MIDDLE-AGED
177307,177801,43,MIDDLE-AGED
177313,175300,34,ADULT
177364,176815,30,ADULT
177378,178703,25,ADULT
177381,176816,30,ADULT
177382,173180,33,ADULT
177388,176000,22,ADULT
177414,176001,32,ADULT
177424,178702,47,MIDDLE-AGED
177443,173182,38,MIDDLE-AGED
177472,173181,40,MIDDLE-AGED
177479,177799,43,MIDDLE-AGED
177485,178704,61,SENIOR
177490,176817,43,MIDDLE-AGED
177507,176819,41,MIDDLE-AGED
177508,59690,58,SENIOR
177522,57151,45,MIDDLE-AGED
177525,181641,39,MIDDLE-AGED
177533,177804,59,SENIOR
177542,178408,32,ADULT
177547,178409,33,ADULT
177553,176818,36,MIDDLE-AGED
177558,176002,34,ADULT
177563,178705,24,ADULT
177566,177805,37,MIDDLE-AGED
177617,173183,27,ADULT
177631,176821,31,ADULT
177634,171488,32,ADULT
177640,178706,31,ADULT
177652,177806,20,ADULT
177663,172286,44,MIDDLE-AGED
177669,176004,32,ADULT
177671,175064,47,MIDDLE-AGED
177681,175302,17,YOUTH
177684,175301,56,SENIOR
177698,176003,25,ADULT
177716,174537,48,MIDDLE-AGED
177718,173184,31,ADULT
177728,175303,34,ADULT
177746,177803,22,ADULT
177766,176007,40,MIDDLE-AGED
177783,176010,21,ADULT
177786,176009,18,YOUTH
177806,176008,25,ADULT
177810,176011,28,ADULT
177815,176005,31,ADULT
177830,179895,48,MIDDLE-AGED
177847,174538,44,MIDDLE-AGED
177850,178410,21,ADULT
177858,172783,55,SENIOR
177863,174541,35,ADULT
177878,173772,48,MIDDLE-AGED
177884,54397,62,SENIOR
177889,174539,49,MIDDLE-AGED
177890,171491,39,MIDDLE-AGED
177892,174687,38,MIDDLE-AGED
177897,172784,16,YOUTH
177904,181822,46,MIDDLE-AGED
177905,181642,36,MIDDLE-AGED
177907,171493,30,ADULT
177910,174540,28,ADULT
177916,177807,31,ADULT
177930,174688,61,SENIOR
177937,173773,30,ADULT
177950,178711,21,ADULT
177963,181824,63,SENIOR
177965,178709,50,MIDDLE-AGED
177969,176820,66,SENIOR
177978,179896,39,MIDDLE-AGED
177981,172786,28,ADULT
177986,178411,42,MIDDLE-AGED
177999,178708,40,MIDDLE-AGED
178001,179898,30,ADULT
178015,181823,38,MIDDLE-AGED
178018,178707,27,ADULT
178026,174542,30,ADULT
178030,171492,24,ADULT
178040,178712,46,MIDDLE-AGED
178062,174543,29,ADULT
178067,178710,24,ADULT
178080,173774,32,ADULT
178084,172287,21,ADULT
178090,176012,37,MIDDLE-AGED
178097,172785,28,ADULT
178100,178713,40,MIDDLE-AGED
178109,173185,59,SENIOR
178119,174544,37,MIDDLE-AGED
178139,173776,50,MIDDLE-AGED
178146,179899,41,MIDDLE-AGED
178154,179897,43,MIDDLE-AGED
178163,172787,52,SENIOR
178168,172789,47,MIDDLE-AGED
178176,173186,53,SENIOR
178179,173781,32,ADULT
178183,179900,46,MIDDLE-AGED
178186,160412,29,ADULT
178191,173778,41,MIDDLE-AGED
178192,174545,34,ADULT
178196,171494,27,ADULT
178216,161012,16,YOUTH
178232,178301,16,YOUTH
178234,178714,28,ADULT
178248,177808,19,ADULT
178255,181643,43,MIDDLE-AGED
178262,177809,47,MIDDLE-AGED
178272,171496,44,MIDDLE-AGED
178276,179901,21,ADULT
178278,67906,28,ADULT
178281,157124,45,MIDDLE-AGED
178289,172790,55,SENIOR
178310,172788,48,MIDDLE-AGED
178329,178715,44,MIDDLE-AGED
178332,165966,45,MIDDLE-AGED
178348,173782,41,MIDDLE-AGED
178353,172791,30,ADULT
178364,181825,64,SENIOR
178373,170210,33,ADULT
178378,181871,40,MIDDLE-AGED
178382,170211,44,MIDDLE-AGED
178387,53230,44,MIDDLE-AGED
178402,177810,26,ADULT
178406,169765,36,MIDDLE-AGED
178414,172792,51,SENIOR
178421,179902,35,ADULT
178433,177811,49,MIDDLE-AGED
178472,172288,46,MIDDLE-AGED
178490,172793,39,MIDDLE-AGED
178515,177812,15,YOUTH
178517,176013,20,ADULT
178533,172794,42,MIDDLE-AGED
178548,172795,45,MIDDLE-AGED
178572,179904,37,MIDDLE-AGED
178577,169766,38,MIDDLE-AGED
178609,172289,32,ADULT
178631,172179,45,MIDDLE-AGED
178633,175304,54,SENIOR
178634,179903,15,YOUTH
178639,162050,38,MIDDLE-AGED
178649,178413,40,MIDDLE-AGED
178670,176732,21,ADULT
178673,172290,35,ADULT
178708,177815,34,ADULT
178710,181828,33,ADULT
178764,173783,35,ADULT
178781,177813,23,ADULT
178799,179905,36,MIDDLE-AGED
178805,175065,15,YOUTH
178808,177814,39,MIDDLE-AGED
178838,172180,25,ADULT
178851,57604,55,SENIOR
178855,172291,34,ADULT
178868,176016,24,ADULT
178871,172796,51,SENIOR
178884,178415,63,SENIOR
178893,177817,20,ADULT
178902,172292,47,MIDDLE-AGED
178912,177818,24,ADULT
178915,172797,30,ADULT
178921,181829,56,SENIOR
178930,173188,33,ADULT
178931,181827,36,MIDDLE-AGED
178938,172293,20,ADULT
178948,173239,32,ADULT
178951,176017,44,MIDDLE-AGED
178957,177816,35,ADULT
178992,177819,21,ADULT
178998,176015,49,MIDDLE-AGED
179014,159757,25,ADULT
179024,58580,40,MIDDLE-AGED
179037,181826,22,ADULT
179045,172181,31,ADULT
179047,179906,28,ADULT
179063,173784,40,MIDDLE-AGED
179074,173189,29,ADULT
179138,173190,26,ADULT
179142,176019,30,ADULT
179144,176018,24,ADULT
179180,171497,47,MIDDLE-AGED
179182,179848,39,MIDDLE-AGED
179185,169767,54,SENIOR
179190,179907,24,ADULT
179208,171498,30,ADULT
179217,177821,40,MIDDLE-AGED
179220,169768,18,YOUTH
179229,177820,53,SENIOR
179231,174547,43,MIDDLE-AGED
179238,174690,27,ADULT
179244,178718,28,ADULT
179251,174546,40,MIDDLE-AGED
179253,169769,36,MIDDLE-AGED
179261,172798,51,SENIOR
179264,172182,21,ADULT
179271,172799,26,ADULT
179296,174689,34,ADULT
179307,174691,27,ADULT
179326,174693,35,ADULT
179332,178720,27,ADULT
179333,170212,39,MIDDLE-AGED
179343,174694,34,ADULT
179363,172294,61,SENIOR
179381,172800,48,MIDDLE-AGED
179388,178725,27,ADULT
179391,170214,31,ADULT
179395,172801,24,ADULT
179397,178719,36,MIDDLE-AGED
179401,172802,52,SENIOR
179403,176020,32,ADULT
179405,178726,57,SENIOR
179407,174695,32,ADULT
179422,174692,60,SENIOR
179424,170213,33,ADULT
179444,174696,50,MIDDLE-AGED
179478,177824,26,ADULT
179499,178722,43,MIDDLE-AGED
179506,171015,42,MIDDLE-AGED
179509,178721,43,MIDDLE-AGED
179513,169770,33,ADULT
179515,172803,77,SENIOR
179526,178724,47,MIDDLE-AGED
179530,172805,53,SENIOR
179535,178417,47,MIDDLE-AGED
179541,170215,41,MIDDLE-AGED
179548,173240,39,MIDDLE-AGED
179559,171500,32,ADULT
179565,172809,28,ADULT
179574,172804,27,ADULT
179579,181830,17,YOUTH
179591,172810,29,ADULT
179595,172811,39,MIDDLE-AGED
179602,172812,30,ADULT
179604,169771,42,MIDDLE-AGED
179651,178727,57,SENIOR
179654,177822,40,MIDDLE-AGED
179668,179909,33,ADULT
179675,170216,28,ADULT
179683,175305,46,MIDDLE-AGED
179697,178729,46,MIDDLE-AGED
179699,181831,45,MIDDLE-AGED
179705,76253,45,MIDDLE-AGED
179710,178420,54,SENIOR
179711,178730,24,ADULT
179718,178728,29,ADULT
179722,172813,46,MIDDLE-AGED
179750,178731,23,ADULT
179761,59206,23,ADULT
179770,174697,33,ADULT
179774,176022,41,MIDDLE-AGED
179783,176021,29,ADULT
179790,172295,41,MIDDLE-AGED
179812,178265,34,ADULT
179817,175066,26,ADULT
179831,170217,47,MIDDLE-AGED
179835,169773,42,MIDDLE-AGED
179847,178419,74,SENIOR
179876,181833,32,ADULT
179889,181832,31,ADULT
179892,176023,35,ADULT
179895,172814,37,MIDDLE-AGED
179900,169772,26,ADULT
179908,181836,35,ADULT
179943,177827,33,ADULT
179968,169197,35,ADULT
179973,172296,24,ADULT
179982,179911,26,ADULT
179988,176027,39,MIDDLE-AGED
180004,173192,41,MIDDLE-AGED
180010,181834,17,YOUTH
180015,181835,35,ADULT
180021,177703,12,YOUTH
180029,181838,35,ADULT
180036,172184,33,ADULT
180037,179910,48,MIDDLE-AGED
180039,172817,40,MIDDLE-AGED
180041,175306,21,ADULT
180042,176026,22,ADULT
180045,172815,49,MIDDLE-AGED
180048,176024,22,ADULT
180085,178416,28,ADULT
180087,176028,27,ADULT
180096,172185,49,MIDDLE-AGED
180119,173193,31,ADULT
180142,172816,49,MIDDLE-AGED
180153,169774,24,ADULT
180158,175307,43,MIDDLE-AGED
180168,175309,38,MIDDLE-AGED
180183,181839,33,ADULT
180192,172186,25,ADULT
180195,176029,27,ADULT
180204,177828,58,SENIOR
180215,172299,42,MIDDLE-AGED
180222,176025,19,ADULT
180227,177830,20,ADULT
180247,181840,57,SENIOR
180255,177826,36,MIDDLE-AGED
180270,167943,29,ADULT
180277,169775,52,SENIOR
180296,172183,38,MIDDLE-AGED
180306,177829,38,MIDDLE-AGED
180308,179913,46,MIDDLE-AGED
180327,176030,34,ADULT
180329,179914,22,ADULT
180362,174548,28,ADULT
180368,156582,32,ADULT
180386,179912,43,MIDDLE-AGED
180407,175308,22,ADULT
180417,176031,17,YOUTH
180419,172300,36,MIDDLE-AGED
180421,181841,43,MIDDLE-AGED
180433,181837,34,ADULT
180475,173194,42,MIDDLE-AGED
180486,176033,25,ADULT
180495,173195,28,ADULT
180499,173191,29,ADULT
180560,181842,60,SENIOR
180576,178733,24,ADULT
180580,173196,27,ADULT
180584,171503,59,SENIOR
180588,181843,39,MIDDLE-AGED
180590,172818,30,ADULT
180597,173785,14,YOUTH
180607,174698,50,MIDDLE-AGED
180649,179915,33,ADULT
180662,178737,37,MIDDLE-AGED
180672,172187,42,MIDDLE-AGED
180675,178736,36,MIDDLE-AGED
180697,67571,21,ADULT
180701,173786,33,ADULT
180721,172820,26,ADULT
180723,179916,43,MIDDLE-AGED
180749,176035,20,ADULT
180758,172819,38,MIDDLE-AGED
180764,173789,43,MIDDLE-AGED
180770,172189,32,ADULT
180775,181845,34,ADULT
180778,181644,63,SENIOR
180787,175311,46,MIDDLE-AGED
180791,176034,31,ADULT
180797,173197,38,MIDDLE-AGED
180810,175310,28,ADULT
180825,172188,43,MIDDLE-AGED
180836,179917,39,MIDDLE-AGED
180855,171505,23,ADULT
180858,170218,50,MIDDLE-AGED
180861,172190,62,SENIOR
180873,173787,27,ADULT
180891,173788,40,MIDDLE-AGED
180895,172821,43,MIDDLE-AGED
180897,178741,41,MIDDLE-AGED
180907,181645,50,MIDDLE-AGED
180912,177222,37,MIDDLE-AGED
180927,178738,26,ADULT
180928,177831,33,ADULT
180939,177223,64,SENIOR
180953,54727,31,ADULT
180954,181846,29,ADULT
180960,62314,54,SENIOR
180971,179918,44,MIDDLE-AGED
180976,178739,47,MIDDLE-AGED
180983,181646,54,SENIOR
180990,173959,42,MIDDLE-AGED
181002,178422,31,ADULT
181046,177226,17,YOUTH
181052,178742,19,ADULT
181057,177227,46,MIDDLE-AGED
181061,72642,21,ADULT
181087,174549,61,SENIOR
181098,181847,36,MIDDLE-AGED
181118,172302,20,ADULT
181122,176036,42,MIDDLE-AGED
181130,174550,32,ADULT
181134,178743,30,ADULT
181135,175312,38,MIDDLE-AGED
181138,169776,47,MIDDLE-AGED
181148,178423,22,ADULT
181155,172191,23,ADULT
181156,172301,21,ADULT
181172,177229,72,SENIOR
181185,177228,35,ADULT
181188,64742,36,MIDDLE-AGED
181195,171506,25,ADULT
181208,175314,51,SENIOR
181213,177230,45,MIDDLE-AGED
181215,176037,22,ADULT
181233,175313,30,ADULT
181241,177832,38,MIDDLE-AGED
181246,177833,58,SENIOR
181271,179919,54,SENIOR
181273,175047,30,ADULT
181278,169777,46,MIDDLE-AGED
181282,181850,33,ADULT
181293,179920,36,MIDDLE-AGED
181297,172195,24,ADULT
181305,178424,53,SENIOR
181315,176038,29,ADULT
181332,181849,30,ADULT
181335,172303,14,YOUTH
181385,177834,49,MIDDLE-AGED
181397,172196,23,ADULT
181405,178350,21,ADULT
181428,179922,24,ADULT
181445,178425,26,ADULT
181450,179921,43,MIDDLE-AGED
181471,177835,49,MIDDLE-AGED
181501,179924,16,YOUTH
181521,179925,29,ADULT
181528,173198,48,MIDDLE-AGED
181536,177836,34,ADULT
181580,181854,26,ADULT
181590,172838,46,MIDDLE-AGED
181597,179923,38,MIDDLE-AGED
181628,181853,16,YOUTH
181712,173199,34,ADULT
181761,178744,45,MIDDLE-AGED
181775,172305,31,ADULT
181777,172193,46,MIDDLE-AGED
181778,172194,41,MIDDLE-AGED
181796,176039,28,ADULT
181809,172304,29,ADULT
181812,181852,32,ADULT
181840,172306,43,MIDDLE-AGED
181855,179926,28,ADULT
181866,172307,55,SENIOR
181931,172309,35,ADULT
181940,173200,57,SENIOR
181951,60707,25,ADULT
181955,173201,45,MIDDLE-AGED
181959,176040,48,MIDDLE-AGED
181989,172308,32,ADULT
182013,173202,52,SENIOR
182028,177231,41,MIDDLE-AGED
182032,181855,33,ADULT
182035,173790,40,MIDDLE-AGED
182038,174701,55,SENIOR
182039,179927,43,MIDDLE-AGED
182056,174705,35,ADULT
182058,177232,49,MIDDLE-AGED
182078,178745,32,ADULT
182092,179929,24,ADULT
182117,172197,60,SENIOR
182130,172200,12,YOUTH
182131,171507,31,ADULT
182188,173791,34,ADULT
182193,177234,38,MIDDLE-AGED
182201,168780,35,ADULT
182207,171508,32,ADULT
182211,179928,24,ADULT
182218,179930,19,ADULT
182241,170219,65,SENIOR
182248,177236,48,MIDDLE-AGED
182259,178747,40,MIDDLE-AGED
182266,175315,39,MIDDLE-AGED
182309,177235,17,YOUTH
182311,175316,21,ADULT
182329,181647,48,MIDDLE-AGED
182337,54762,21,ADULT
182341,173792,48,MIDDLE-AGED
182345,175858,47,MIDDLE-AGED
182358,171510,42,MIDDLE-AGED
182361,177238,50,MIDDLE-AGED
182386,179934,45,MIDDLE-AGED
182407,177240,27,ADULT
182413,171509,28,ADULT
182418,178426,59,SENIOR
182427,179933,43,MIDDLE-AGED
182442,177237,24,ADULT
182455,179931,28,ADULT
182468,178749,42,MIDDLE-AGED
182469,179935,46,MIDDLE-AGED
182485,177239,31,ADULT
182493,181856,40,MIDDLE-AGED
182495,176042,16,YOUTH
182517,177241,42,MIDDLE-AGED
182522,178649,34,ADULT
182523,177242,44,MIDDLE-AGED
182539,177243,66,SENIOR
182547,178750,34,ADULT
182551,175069,32,ADULT
182567,177244,52,SENIOR
182579,175070,20,ADULT
182581,181648,49,MIDDLE-AGED
182597,178751,22,ADULT
182634,178427,20,ADULT
182644,172201,34,ADULT
182665,178752,33,ADULT
182668,177245,64,SENIOR
182672,181857,62,SENIOR
182673,64353,61,SENIOR
182680,172310,46,MIDDLE-AGED
182685,172311,45,MIDDLE-AGED
182689,181859,15,YOUTH
182694,181858,34,ADULT
182733,178428,55,SENIOR
182736,179936,28,ADULT
182765,176044,25,ADULT
182813,181650,61,SENIOR
182821,181861,36,MIDDLE-AGED
182824,173203,41,MIDDLE-AGED
182872,181860,39,MIDDLE-AGED
182889,172315,40,MIDDLE-AGED
182891,175317,62,SENIOR
182905,175318,36,MIDDLE-AGED
182917,174711,34,ADULT
182925,173205,46,MIDDLE-AGED
182927,181649,29,ADULT
182934,172316,49,MIDDLE-AGED
182939,173126,51,SENIOR
182941,173206,43,MIDDLE-AGED
182958,181651,55,SENIOR
182973,172313,64,SENIOR
182993,175071,36,MIDDLE-AGED
183031,181863,45,MIDDLE-AGED
183038,177246,54,SENIOR
183048,70002,43,MIDDLE-AGED
183060,67476,55,SENIOR
183069,181862,34,ADULT
183084,55110,43,MIDDLE-AGED
183099,175422,36,MIDDLE-AGED
183111,173793,40,MIDDLE-AGED
183135,172312,50,MIDDLE-AGED
183144,181864,29,ADULT
183154,173208,28,ADULT
183167,181652,26,ADULT
183169,173209,31,ADULT
183175,170221,50,MIDDLE-AGED
183205,173207,25,ADULT
183222,177838,30,ADULT
183239,170220,30,ADULT
183251,177839,26,ADULT
183266,173794,41,MIDDLE-AGED
183285,176046,40,MIDDLE-AGED
183291,173248,18,YOUTH
183316,173247,30,ADULT
183328,181653,58,SENIOR
183331,181654,28,ADULT
183335,181866,15,YOUTH
183378,174551,43,MIDDLE-AGED
183390,177841,29,ADULT
183398,173210,45,MIDDLE-AGED
183407,174552,30,ADULT
183415,181865,41,MIDDLE-AGED
183421,179938,43,MIDDLE-AGED
183435,177840,36,MIDDLE-AGED
183443,179937,32,ADULT
183464,176047,27,ADULT
183483,173204,29,ADULT
183484,175063,31,ADULT
183496,176043,50,MIDDLE-AGED
183514,173211,26,ADULT
183530,172320,32,ADULT
183537,181869,16,YOUTH
183547,172319,30,ADULT
183548,181870,28,ADULT
183550,172321,19,ADULT
183554,181868,21,ADULT
183559,173212,39,MIDDLE-AGED
183571,181867,25,ADULT
183573,169015,22,ADULT
183585,175072,27,ADULT
183595,51615,44,MIDDLE-AGED
183606,175916,26,ADULT
183678,166957,29,ADULT
183695,173213,18,YOUTH
183740,179939,49,MIDDLE-AGED
183747,181657,35,ADULT
183760,181655,31,ADULT
183769,181656,43,MIDDLE-AGED
183781,181658,36,MIDDLE-AGED
183790,181873,32,ADULT
183810,168181,52,SENIOR
183817,181872,47,MIDDLE-AGED
183822,173795,36,MIDDLE-AGED
183878,175423,32,ADULT
183881,178753,28,ADULT
183892,177251,41,MIDDLE-AGED
183895,177248,34,ADULT
183907,177247,47,MIDDLE-AGED
183921,178429,36,MIDDLE-AGED
183933,177249,36,MIDDLE-AGED
183939,179941,31,ADULT
183948,181659,51,SENIOR
183964,172202,46,MIDDLE-AGED
183975,177250,45,MIDDLE-AGED
183978,175424,60,SENIOR
183983,172203,50,MIDDLE-AGED
183998,179942,38,MIDDLE-AGED
184001,181874,38,MIDDLE-AGED
184002,181661,34,ADULT
184008,169779,37,MIDDLE-AGED
184015,181875,30,ADULT
184027,175320,36,MIDDLE-AGED
184042,172205,57,SENIOR
184060,181876,34,ADULT
184072,181877,48,MIDDLE-AGED
184091,177252,40,MIDDLE-AGED
184095,181660,35,ADULT
184121,178430,33,ADULT
184137,158616,48,MIDDLE-AGED
184141,177254,64,SENIOR
184148,169778,17,YOUTH
184173,175426,32,ADULT
184183,181879,32,ADULT
184208,181662,55,SENIOR
184217,181878,35,ADULT
184238,173214,72,SENIOR
184244,169780,24,ADULT
184278,64280,33,ADULT
184290,177842,26,ADULT
184313,181880,33,ADULT
184319,176048,44,MIDDLE-AGED
184326,179943,43,MIDDLE-AGED
184350,176049,26,ADULT
184414,55783,54,SENIOR
184422,50906,24,ADULT
184445,176050,18,YOUTH
184462,173215,40,MIDDLE-AGED
184473,174712,46,MIDDLE-AGED
184478,172221,45,MIDDLE-AGED
184481,177843,41,MIDDLE-AGED
184485,177844,45,MIDDLE-AGED
184499,173216,49,MIDDLE-AGED
184515,181881,47,MIDDLE-AGED
184540,173217,36,MIDDLE-AGED
184592,158732,47,MIDDLE-AGED
184615,177255,24,ADULT
184618,175321,49,MIDDLE-AGED
184620,175427,53,SENIOR
184624,64256,46,MIDDLE-AGED
184644,176051,20,ADULT
184653,181882,49,MIDDLE-AGED
184665,181883,41,MIDDLE-AGED
184668,179944,41,MIDDLE-AGED
184686,176053,28,ADULT
184692,175322,66,SENIOR
184697,181885,25,ADULT
184703,177257,31,ADULT
184723,181884,44,MIDDLE-AGED
184725,172207,39,MIDDLE-AGED
184726,171513,61,SENIOR
184728,178431,26,ADULT
184750,177845,52,SENIOR
184752,181664,31,ADULT
184759,169142,33,ADULT
184769,172877,42,MIDDLE-AGED
184783,175074,43,MIDDLE-AGED
184791,181886,36,MIDDLE-AGED
184795,172323,36,MIDDLE-AGED
184812,175428,25,ADULT
184832,181887,65,SENIOR
184835,56162,39,MIDDLE-AGED
184849,172209,45,MIDDLE-AGED
184863,175323,37,MIDDLE-AGED
184878,175324,34,ADULT
184884,162819,34,ADULT
184891,175076,39,MIDDLE-AGED
184893,175325,42,MIDDLE-AGED
184900,172325,48,MIDDLE-AGED
184906,172208,43,MIDDLE-AGED
184921,172326,33,ADULT
184937,169781,19,ADULT
184945,181888,28,ADULT
184957,175078,48,MIDDLE-AGED
184964,177847,50,MIDDLE-AGED
184973,179945,30,ADULT
184976,177848,33,ADULT
184994,172328,23,ADULT
185005,181889,39,MIDDLE-AGED
185023,178433,56,SENIOR
185032,163586,44,MIDDLE-AGED
185045,178432,38,MIDDLE-AGED
185053,177258,60,SENIOR
185055,177846,33,ADULT
185069,52592,37,MIDDLE-AGED
185075,172327,40,MIDDLE-AGED
185086,173218,39,MIDDLE-AGED
185120,172210,28,ADULT
185121,172329,26,ADULT
185160,172206,25,ADULT
185171,172863,30,ADULT
185186,173219,33,ADULT
185197,181665,50,MIDDLE-AGED
185219,175326,39,MIDDLE-AGED
185265,174713,43,MIDDLE-AGED
185275,181666,49,MIDDLE-AGED
185310,175327,34,ADULT
185341,177259,34,ADULT
185348,172331,58,SENIOR
185353,181668,38,MIDDLE-AGED
185360,181891,39,MIDDLE-AGED
185361,173249,27,ADULT
185381,181890,53,SENIOR
185397,178754,51,SENIOR
185413,181892,33,ADULT
185414,169782,39,MIDDLE-AGED
185438,172332,38,MIDDLE-AGED
185446,168387,38,MIDDLE-AGED
185452,173796,34,ADULT
185464,175328,46,MIDDLE-AGED
185481,177849,45,MIDDLE-AGED
185486,172330,58,SENIOR
185519,181667,13,YOUTH
185521,172211,39,MIDDLE-AGED
185537,173220,45,MIDDLE-AGED
185541,181893,43,MIDDLE-AGED
185542,172333,56,SENIOR
185545,178755,41,MIDDLE-AGED
185547,181895,32,ADULT
185560,181894,24,ADULT
185573,177260,51,SENIOR
185628,181669,28,ADULT
185653,77117,32,ADULT
185668,172334,28,ADULT
185672,172335,55,SENIOR
185677,173797,26,ADULT
185702,175080,40,MIDDLE-AGED
185704,175079,39,MIDDLE-AGED
185712,181896,36,MIDDLE-AGED
185723,173798,58,SENIOR
185732,175429,47,MIDDLE-AGED
185749,181670,35,ADULT
185752,172337,9,YOUTH
185757,168204,35,ADULT
185764,181671,44,MIDDLE-AGED
185782,173221,31,ADULT
185789,172336,44,MIDDLE-AGED
185825,181898,34,ADULT
185827,181897,30,ADULT
185883,175081,29,ADULT
185895,156581,31,ADULT
185907,175082,33,ADULT
185917,175084,40,MIDDLE-AGED
185928,175083,27,ADULT
185930,181672,28,ADULT
186032,181673,26,ADULT
186044,181901,29,ADULT
186056,181899,33,ADULT
186087,161125,38,MIDDLE-AGED
186104,181900,32,ADULT
186106,179947,48,MIDDLE-AGED
186133,181903,42,MIDDLE-AGED
186135,174714,31,ADULT
186137,177264,47,MIDDLE-AGED
186142,64701,38,MIDDLE-AGED
186146,181904,48,MIDDLE-AGED
186150,177262,32,ADULT
186155,179948,53,SENIOR
186184,173800,48,MIDDLE-AGED
186189,177263,49,MIDDLE-AGED
186202,173799,42,MIDDLE-AGED
186206,181905,31,ADULT
186241,171514,32,ADULT
186245,177261,33,ADULT
186251,179949,43,MIDDLE-AGED
186255,171515,22,ADULT
186256,160222,52,SENIOR
186281,175088,71,SENIOR
186299,175086,41,MIDDLE-AGED
186306,175087,41,MIDDLE-AGED
186331,173801,51,SENIOR
186342,172214,47,MIDDLE-AGED
186349,177850,37,MIDDLE-AGED
186353,181907,29,ADULT
186369,181908,31,ADULT
186371,172213,24,ADULT
186381,177265,30,ADULT
186388,172215,38,MIDDLE-AGED
186410,179952,30,ADULT
186422,177266,33,ADULT
186451,178434,15,YOUTH
186463,181910,32,ADULT
186469,176822,49,MIDDLE-AGED
186471,177267,28,ADULT
186480,181674,40,MIDDLE-AGED
186503,179951,46,MIDDLE-AGED
186513,181911,37,MIDDLE-AGED
186518,177851,65,SENIOR
186523,177269,36,MIDDLE-AGED
186529,177268,46,MIDDLE-AGED
186536,173802,29,ADULT
186539,172216,40,MIDDLE-AGED
186542,178756,36,MIDDLE-AGED
186546,175089,31,ADULT
186559,179953,36,MIDDLE-AGED
186572,175329,44,MIDDLE-AGED
186574,177852,22,ADULT
186582,177270,41,MIDDLE-AGED
186586,175430,42,MIDDLE-AGED
186598,181909,42,MIDDLE-AGED
186618,62602,38,MIDDLE-AGED
186656,172218,12,YOUTH
186664,175431,58,SENIOR
186683,181675,59,SENIOR
186687,179954,68,SENIOR
186691,173803,50,MIDDLE-AGED
186695,177853,63,SENIOR
186697,177272,14,YOUTH
186723,172219,27,ADULT
186726,179950,41,MIDDLE-AGED
186732,176823,60,SENIOR
186737,181676,32,ADULT
186781,177271,57,SENIOR
186784,177854,40,MIDDLE-AGED
186785,181912,32,ADULT
186788,175091,18,YOUTH
186793,178757,41,MIDDLE-AGED
